,meme_id,plantilla,texto_no_tilde,text_1,text_2
1576,006,Filosoraptor,dicen que la tercera es la vencida  entonces la cuarta..???,None,None
1582,008,Matias Prats,SI ENTRARIAS A UNA PELICULA QUE PELICULA SERIA ¿?,None,None
1586,002,Annoying Gamer Kid,comenta un juego que no pudiste pasar hasta ahora,None,None
1601,004,Bad Luck Brian,Hola q ace,None,None
1606,004,Bad Luck Brian,Le piden un precio trae la proforma,None,None
1607,001,Ancient Aliens,Tengo un pepino asi de grande (en mi nevera),None,None
1613,004,Bad Luck Brian,SE ANIMAN PARA EL SIMULACRO. LO CANCELAN UN DIA ANTES.,None,None
1620,008,Matias Prats,¿quieren evento en el juego o quieren que haga sorteos?,None,None
1626,004,Bad Luck Brian,Finishes a 30 minutes challenge System crash,None,None
1632,004,Bad Luck Brian,Es trotsko es trotsko,None,None
1635,011,Problems,apuesto a 5000 dolares que no  suves la foto de tu madre a bajo,None,None
1638,005,Disaster Girl,vertula sabia de historia sabia...,None,None
1641,006,Filosoraptor,si organizamos la despedida de cesar ya le vamos avisando a george para que vaya saliendo de su casa,None,None
1648,005,Disaster Girl,mi vecina me dijo que me ponga a dieta ahora ella esta quemando calorias,None,None
1650,011,Problems,VicTor valdes  En su casa,None,None
1651,001,Ancient Aliens,eres asi de fea... ...o vas a estornudar?,None,None
1655,013,Yao Wonka,y silva no encuentra el onlive!!!!!,None,None
1656,001,Ancient Aliens,joh gano aliens,None,None
1657,003,Ay Si,asi asi voy a llorar porq piensas en otro kelly,None,None
1675,011,Problems,"sara INTENTO de   ser popu,Porque?",None,None
1676,004,Bad Luck Brian,LE GUSTA EXO SU BIAS ES CHEN,None,None
1677,005,Disaster Girl,Le dije: no te acerques a mi hombre ella se lo busco,None,None
1683,004,Bad Luck Brian,primera vez que vota aparece como muerto,None,None
1691,010,Prepare Yourself,lo dudo madafaka,None,None
1694,003,Ay Si,Al menos mis dedos  No son morcillas,None,None
1696,001,Ancient Aliens,la caca de bruno es asi de grande XD..¡¡,None,None
1705,001,Ancient Aliens,solo aguirre,None,None
1706,003,Ay Si,la saludo por su embarazo no me da permiso,None,None
1708,001,Ancient Aliens,aguirre                                    aguirre,None,None
1715,007,Futurama Fry,No se si estamos en noviembre  por el frio que hace parece abril,None,None
1719,004,Bad Luck Brian,anuncian el boiler room en mexico los dj´s tocan warachas y cumbias con virtual dj,None,None
1723,009,No me digas,patricio es trolo chocolate por la noticia,None,None
1725,006,Filosoraptor,teo te voy  a comer,None,None
1726,003,Ay Si,Hayyyyyy y a Ellas Que Les Pasa?,None,None
1732,004,Bad Luck Brian,se compra pasajes en oferta no viaja,None,None
1737,004,Bad Luck Brian,TERMINA EL SEMESTRE SE LEVANTA TEMPRANO,None,None
1739,005,Disaster Girl,Mi diseñador me sugirio otra imagen solo lo sugerio,None,None
1741,003,Ay Si,"Uy si, uy. que miedo el doctor de la poli esta bravo por las denuncias",None,None
1743,006,Filosoraptor,PORQUE CUANDO CHOPPER SE PONE GRANDE NO SE LE PARTE EL PANTALON ?,None,None
1744,004,Bad Luck Brian,no jodas oe  con que skype,None,None
1748,012,Willy Wonka,Dime que se siente pasar analizando toda la noche y ver como el ajax te malogra la jugada,None,None
1758,001,Ancient Aliens,una vez mas messidependencia,None,None
1766,001,Ancient Aliens,solo hay una esplicacion por que la prof julia sea la tia de paul alien,None,None
1779,007,Futurama Fry,Hmmmmm... AY ALGO ZOZPECHOZO AKI,None,None
1784,012,Willy Wonka,cres k te creo  eso habra k ver,None,None
1785,005,Disaster Girl,Mi diseñador me sugirio otra imagen solo lo sugirio,None,None
1788,007,Futurama Fry,"Sospecho que ernesto ya no es gay solo es travesti, todo lo ve chape",None,None
1789,001,Ancient Aliens,quien es el cabro del año ?' mayton que tiene cara de pene negrojaja,None,None
1791,004,Bad Luck Brian,angel crea una pagina tiene 10 likes jajajaja,None,None
1810,006,Filosoraptor,ANY QUESTIONS? ...,None,None
1813,003,Ay Si,"AY SI, AY SI sOY DE LAS VICTORIAS  CITY",None,None
1821,003,Ay Si,Ay si se enojo por que no quiero entrar al intercambio de navidad,None,None
1828,004,Bad Luck Brian,Hola soy goiko soy tu fan nª  1 y  te voy a  perseguir hasta el final,None,None
1836,003,Ay Si,hay si hay si fui a rounders y  ya mecreo bien orco jaja,None,None
1837,001,Ancient Aliens,Las morcillas de quintana .... Son asi de grandes,None,None
1839,006,Filosoraptor,si jho gano entonces quiere decir que estamos jodidos,None,None
1841,006,Filosoraptor,asu jhonny de donde saliste del cementerio,None,None
1849,011,Problems,a.grra soola otra veeeez !!1,None,None
1851,009,No me digas,ey que se siente perder contra el ajax?,None,None
1855,008,Matias Prats,Un hombre es hospitalizado por sexta vez tras practicar sexo con suso  este suceso pasarÁ a los anales de la historia,None,None
1860,012,Willy Wonka,DIME QUE SE SIENTE SER LA COCHINADA MAS GRANDE QUE EXISTE INTENTAS GANARTE EL PREMIO A LA COCHINA MAS GRANDE DEL UNIVERSO ?,None,None
1861,012,Willy Wonka,natalia ortiz  y te olvidastes de mi,None,None
1870,004,Bad Luck Brian,van a bancomer la tarjeta es de banamex,None,None
1874,006,Filosoraptor,"si compro un ""cupcake rasta lovers"" incluira el ingrediente feliz?",None,None
1879,005,Disaster Girl,a mi vecina le gustaba  las wachiturras  le rompi el suelo y la casa,None,None
1881,002,Annoying Gamer Kid,lo matan a cada rato en call of duty y dice que no esta jugando,None,None
1883,013,Yao Wonka,Y este?  crEE Q ME IMPORTA LO QUE PONE,None,None
1892,004,Bad Luck Brian,Pide vacaciones Dan libre,None,None
1899,004,Bad Luck Brian,ABRAHAN HACE HACK cierren su cuenta,None,None
1901,004,Bad Luck Brian,quiere saludar asi a la gente sale de vacaciones,None,None
1906,001,Ancient Aliens,entonces la comparti y gane fue asombroso,None,None
1908,010,Prepare Yourself,Preparense se aproximan los comentarios en las publicaciones de leon,None,None
1917,004,Bad Luck Brian,escucha ricky martin comentan en su face que es lechero,None,None
1919,004,Bad Luck Brian,Part. alq dpto Coc.,None,None
1927,012,Willy Wonka,gracias lo se!! le gusto maestra,None,None
1928,005,Disaster Girl,ajajajjajaj!!! asi quedaron....,None,None
1929,005,Disaster Girl,traiganme el arbolito que yo lo decorare,None,None
1930,004,Bad Luck Brian,Se vuelve hispter descontinuan rayban wayfarer,None,None
1939,008,Matias Prats,politicos y pañales los politicos y los pañales deben cambiarse a menudo por la misma razon,None,None
1941,004,Bad Luck Brian,INGRESA A LA UNIVERSIDAD SIGUE PENSANDO COMO ESCOLAR,None,None
1944,005,Disaster Girl,EN  EL VEMOS LOS PROBLEMAS CON  OTRA PERSPECTIVA,None,None
1949,001,Ancient Aliens,¿Pero tu eres tonto?  ¿O tas fumao un porro?,None,None
1965,009,No me digas,nah en serio,None,None
1970,006,Filosoraptor,ahora lady gaga es normal entonces le hicieron un exorcismo y se le paso a  Miley cyrus,None,None
1978,003,Ay Si,"hay si hay si todo por que estoy en el el 3 ""b""",None,None
1982,005,Disaster Girl,DESDE SUS HOMBROS VEMOS LOS PROBLEMAS  CON  OTRA PERSPECTIVA,None,None
1984,004,Bad Luck Brian,ARRABALIn Que se siente al saber que tus amigos se compran xbox y tu ps4,None,None
1988,005,Disaster Girl,mis becinos escuchaban justin bieber,None,None
1993,005,Disaster Girl,CON DIOS LOS PROBLEMAS SE VEN DIFERENTES,None,None
2001,006,Filosoraptor,SI ATRACO A UN POLITICO  ES UN ROBO O UN REEMBOLSO,None,None
2003,012,Willy Wonka,asi k el 97% no tiene flaka peroo yo soy ese tres por  ciento k si tiene flaka :D (hair),None,None
2005,004,Bad Luck Brian,coje con ropa y eyacula como 5 veces,None,None
2006,008,Matias Prats,Si hay cierzo Abrigate,None,None
2013,007,Futurama Fry,sospecho que al guien esta metido en  face juez es el que mire nesta foto,None,None
2021,005,Disaster Girl,dejare la COCINA prendida hijo DECÍAN yo le apago mama DECÍAN.,None,None
2029,012,Willy Wonka,que se siente exitarse  viendo un buso,None,None
2039,006,Filosoraptor,Tu Que crees?,None,None
2046,008,Matias Prats,en otras noticias les digo un pendejo es forever alone y dice que tiene novia.,None,None
2048,013,Yao Wonka,jajajajajajaj se la creyo,None,None
2051,011,Problems,mis amigos compraron xbox yo ya tenia pagada la ps4,None,None
2053,003,Ay Si,"AY SI, AY SI, NO PUDO DEFENDER SU ""TRIUNFO "" ELECTORAL VA  A DEFENDER EL PETROLEO",None,None
2054,001,Ancient Aliens,es un misterio  que pokemon siga existiendo,None,None
2061,003,Ay Si,no dije nada tu lo sabes todo,None,None
2063,012,Willy Wonka,que se siente que tu profesor tenga 15 años hablando ingles  y tu sepas mas que el,None,None
2064,012,Willy Wonka,no te creo nada,None,None
2065,005,Disaster Girl,mis vecinos hablaban mal de uribe 'hablaban',None,None
2070,003,Ay Si,hya tranquila tu mama no tiene nada que ver en esto,None,None
2071,010,Prepare Yourself,como me gusta tener el martillo en la mano,None,None
2072,005,Disaster Girl,te dijo un secreto no JUEGUE con fuego que te puede  quemar,None,None
2078,012,Willy Wonka,ASI QUE ERES TECNICO EN REDES Y COMUNICACIONES ¡¡¡ DIME QUIE SE SIENTE QUE TU CLIENTE NO LE HAGA PING A TU SERVIDOR NI TE FUNKE EL TUNER VPN,None,None
2082,007,Futurama Fry,aaaa bn,None,None
2089,012,Willy Wonka,a kien .. a tu mama??,None,None
2091,001,Ancient Aliens,. Jabber,None,None
2103,004,Bad Luck Brian,Crea EL POST MAS CHISTOSO DEL MUNDO LO ESCRIVE MAL,None,None
2107,006,Filosoraptor,sospecho que ariel esta enamorado,None,None
2110,012,Willy Wonka,ASI QUE ERES TECNICO EN REDES Y COMUNICACIONES ¡¡¡ DIME QUIE SE SIENTE QUE TU CLIENTE NO LE HAGA PING A TU SERVIDOR Y QUE NO TE FUNKE EL TUNEL VPN!!!,None,None
2114,006,Filosoraptor,si miley cyrus saliese en carnaval saldria con ropa?,None,None
2118,007,Futurama Fry,not sure he's workingout or just lifting  that guitar,None,None
2120,012,Willy Wonka,Me rompi el femUr Subiendo una nevera a un quinto piso a mano,None,None
2134,011,Problems,solo tengo amigos del fifa me hacen bulling,None,None
2139,002,Annoying Gamer Kid,modewafa? mw?,None,None
2145,012,Willy Wonka,Tengo 40 tacos Y mi aficion es la pLay,None,None
2149,006,Filosoraptor,river:antes eran algo ahora se extingieron,None,None
2152,004,Bad Luck Brian,se compra el minecraft no puede ponerse skin ni entrar a servers premiums,None,None
2153,012,Willy Wonka,Asique neymar me iba a reemplazar.... CUENTAME MAS,None,None
2154,006,Filosoraptor,Si me pongo muchos tatuajes... parecere muy malote?.,None,None
2156,011,Problems,coño!! ya alexander empezo  con sus mariqueras!!,None,None
2161,012,Willy Wonka,en diciembre no hay procesos siii como nooo!!!,None,None
2165,007,Futurama Fry,a que te refieres  tienes un pedo,None,None
2166,005,Disaster Girl,"escuchaban a justin gayber ""escuchaban""",None,None
2167,004,Bad Luck Brian,Compra un trans am No es Ws6,None,None
2169,013,Yao Wonka,ASI QUE TE PARECES A UN MEME   ... NO ME DIGAAS...,None,None
2171,003,Ay Si,a  Mi no Me Importa  Lo Q L a Gente Piense de mi,None,None
2183,004,Bad Luck Brian,va de paseo por santiago pierde el pase,None,None
2186,001,Ancient Aliens,Cm es? Mas o menos de este tamaño,None,None
2187,007,Futurama Fry,mmm Alondra otra vez esta en el face HABER si ve lo que publico,None,None
2189,007,Futurama Fry,y si todo esto es un sueño y yo soy master bob,None,None
2202,003,Ay Si,OJO  LO MATAN Y TIENEN CHEAT,None,None
2203,012,Willy Wonka,tranquilo. . .  todos sabemos que hay personas que les duele el triunfo de los demas,None,None
2206,011,Problems,ESO REALMENTE ME ASQUEO,None,None
2207,009,No me digas,QUE LINA VA A MORIR VIRGEN? NO ME DIGAS,None,None
2208,007,Futurama Fry,LOS DOS ME PARECEN IGUALES   :P,None,None
2212,004,Bad Luck Brian,LIQUIDAN A TODOS CIERRAN CON ENJOY,None,None
2214,001,Ancient Aliens,ese no es alex es obra de  ovnis,None,None
2219,009,No me digas,no me digas que interesante,None,None
2225,011,Problems,Este Va a Morir virgen,None,None
2232,006,Filosoraptor,no se si soy  yo  o estan hermozas :3,None,None
2237,004,Bad Luck Brian,Deja a chelis  Llega velazquez,None,None
2239,004,Bad Luck Brian,desea ser alto para  jugar en la nba no puede jugar por que es tan alto que llega al techo,None,None
2251,005,Disaster Girl,Le pregunte su cancion favorita... y me dijo de rojo te ves bien  :3,None,None
2252,007,Futurama Fry,x nada nada verdad nada verdad  nada nada nada  :3,None,None
2258,005,Disaster Girl,Mi vecino pensaba que la cancion se llamaba de rojo te ves bien  .....Pensaba....,None,None
2262,011,Problems,voy a llorar xd jajajja,None,None
2265,007,Futurama Fry,Eso es del diablo Hijo!,None,None
2266,002,Annoying Gamer Kid,Jugando psp  en el centro con internet gratis,None,None
2269,011,Problems,eso realmente es mala suerte,None,None
2270,007,Futurama Fry,Eso es del diablo Mi hijo!,None,None
2277,005,Disaster Girl,SE LO MERECIA X DECRME LOCA,None,None
2278,012,Willy Wonka,y dicen que hoy  van a gastar la plata,None,None
2285,005,Disaster Girl,Esta era la casa de j.Maria era...,None,None
2292,003,Ay Si,"Ay si, Ay si muy mala, te muevo los monos",None,None
2293,011,Problems,BUENA ME LASTIMAS,None,None
2297,013,Yao Wonka,que se siente  Ser tan geY,None,None
2300,012,Willy Wonka,SI SE LA CREYERON?? JAJAJAJ!!!,None,None
2309,012,Willy Wonka,VAYA VAYA... PELÍ SALIDAS VAN...,None,None
2311,011,Problems,el charrula no me entiende,None,None
2312,001,Ancient Aliens,Simbolicamente Extraterrestre,None,None
2315,005,Disaster Girl,SI  no jugaste con una vela no tubiste infancia,None,None
2316,006,Filosoraptor,eso es tuyo  o de tu vieja,None,None
2326,006,Filosoraptor,a odin le dicen violin por  tocar muy bien el instrumento? o a sus victimas?,None,None
2329,003,Ay Si,"AY SI, AY SI SOY EL MAS FUERTE",None,None
2330,007,Futurama Fry,no tengo prisa mi equipo espera,None,None
2352,006,Filosoraptor,una gallina joven puede estar en la edad del pavo?,None,None
2354,012,Willy Wonka,entonces eso era lo dificil de entender,None,None
2358,001,Ancient Aliens,solo hay una explicacion posible ... indicadores,None,None
2360,013,Yao Wonka,el caracas  y que con epoca dorada que buen chiste,None,None
2363,005,Disaster Girl,Me llamo leire y me gusta quemar cosas,None,None
2368,012,Willy Wonka,si che mira que bien que hago te aplaudo,None,None
2373,005,Disaster Girl,ESA ERA LA CASA DE ANGELA ALFARO .......ERA.......,None,None
2379,005,Disaster Girl,esta era la casa de neli cuello era,None,None
2380,005,Disaster Girl,agustina te voy a quemar el rancho,None,None
2382,012,Willy Wonka,hay tu gera !!! hoy es martes jajajaja y ja,None,None
2384,006,Filosoraptor,Si la comida es corrida ... el hambre es vienvenida...,None,None
2387,005,Disaster Girl,les dije:   EN BARRANCA nos vemos,None,None
2390,012,Willy Wonka,hey tu geraldini !!! hoy es martes jajajaja y ja,None,None
2392,004,Bad Luck Brian,Esa botella es  mia,None,None
2396,001,Ancient Aliens,es una historia muy larga,None,None
2400,004,Bad Luck Brian,pasa la paes deja el año,None,None
2401,003,Ay Si,"AY SI, AY SI  FELIPE Y KAREN.. AMIGUITOS NO MAS!! JAJAJAJA",None,None
2403,009,No me digas,quien abre  ASI LOS OJOS,None,None
2406,001,Ancient Aliens,definitivamente fros eres un maldito desgraciado eres poderoso,None,None
2409,012,Willy Wonka,asi que el skate aburre que se siente que tu primo sea alvaro y que tu no tengas amigas,None,None
2411,001,Ancient Aliens,definitivamente frog eres un maldito desgraciado eres poderoso,None,None
2416,005,Disaster Girl,nuestros vecinos venezolanos eran aliados..... eran...,None,None
2430,013,Yao Wonka,estado sentimental viendo a ver si paso convocatoria,None,None
2433,002,Annoying Gamer Kid,FABIAN JUGEMOS UN PARTIDITO,None,None
2435,004,Bad Luck Brian,lo contratan en una pelicula,None,None
2444,005,Disaster Girl,ya ves lo q pasa  por jugar  con cohetes,None,None
2451,001,Ancient Aliens,ALUMNOS DE SERVICIO SOCIAL,None,None
2455,003,Ay Si,uy  que malota,None,None
2461,003,Ay Si,huy no!!!! esta niña si es achorada,None,None
2467,013,Yao Wonka,jajajajajajjaja no aceptas ke eres gey,None,None
2468,004,Bad Luck Brian,lo contratan como tercero su jefa es neli cuello,None,None
2469,011,Problems,que horrible canta los villancicos es para llorar,None,None
2471,001,Ancient Aliens,... admins,None,None
2473,012,Willy Wonka,COLCCA ERES JEFE DE GRUPO EH! DIME QUE SE SIENTE AHORA TENER QUE HACER TDO EL TRABAJO TU SOLO,None,None
2483,004,Bad Luck Brian,lo contratan en una pelicula hace el papel del hombre invisible,None,None
2486,009,No me digas,o por dios que nariz,None,None
2489,008,Matias Prats,le comunicamos  que erika sienpre amara a irak,None,None
2493,005,Disaster Girl,que paso ???,None,None
2501,009,No me digas,y yo me chupo  el dedo,None,None
2509,001,Ancient Aliens,Paga el bus  Y no se sube,None,None
2510,003,Ay Si,"Ay si, yo escucho dread mar i y me se todas las letras",None,None
2523,006,Filosoraptor,"si xiomara es presidenta tonces mel seria, primer damo",None,None
2531,007,Futurama Fry,No se si Juan orlando gano  O se robo todo como siempre,None,None
2537,012,Willy Wonka,pobre ingenuo yo tambien crei que 1m de recursos era una barbaridad,None,None
2541,001,Ancient Aliens,"¿quien creo las piramudes?aliens¿quien mato a hitler?aliens.... mira sabes que, me vale coño tu pregunta solo se que la respuesta es ¡aliens!",None,None
2548,003,Ay Si,La Pega De Mala  & Reynaldo La Hace Sufrir,None,None
2553,001,Ancient Aliens,sofi neko metapod,None,None
2560,009,No me digas,que doody le gusta rebeca no me digas,None,None
2565,009,No me digas,el servicio no me digas carito,None,None
2569,001,Ancient Aliens,me voy hacer uno asi de grande tio,None,None
2572,008,Matias Prats,simon faundez le envia a felipe escobar  un feliz cuple,None,None
2575,006,Filosoraptor,si la popo de los conejos son como bolitas de chocolate entonces de que esta echo nesquik,None,None
2578,011,Problems,papa me prometio una linda tarde me llevo al estadio,None,None
2579,001,Ancient Aliens,esa estuvo buena pero puedes mejorar,None,None
2580,007,Futurama Fry,asu ke bonithooo verdad eso es de admirar poszz .....,None,None
2581,007,Futurama Fry,es una terrible novela,None,None
