,meme_id,plantilla,texto_no_tilde,text_1,text_2
1741,008,Matias Prats,"otras noticias se busca por mirebel a un vecino apodado. ""espartaco""",None,None
1748,008,Matias Prats,otras noticias se busca por mirabel a un vecino conocido por el pueblo apodado ESPARTACO,None,None
1759,004,Bad Luck Brian,TIENE el repuesto para su bici  no atienden fines de semana,None,None
1770,006,Filosoraptor,Si los espanoles dicen q el partido es de vida o muerte Pq mejor no se sucidan ahora??,None,None
1778,006,Filosoraptor,si microsoft invento windows xp tambien invento windows xd?,None,None
1780,009,No me digas,te digo algo me importa un cuarto de karen lo QUe digas,None,None
1796,003,Ay Si,hay manolo recien t das cuenta  si todo mundo sabe eso,None,None
1798,006,Filosoraptor,a cuantas minas le escupio lucho en su vida ?,None,None
1803,012,Willy Wonka,AsI que fuiste al doc? Dime que se siente Pagar 300 pesos y que te digan que solo te aprietes la Nariz,None,None
1806,009,No me digas,abigail manana te toca oral  provecho ......,None,None
1818,012,Willy Wonka,oeoeoeoeoeoe dile que no se enamore,None,None
1831,012,Willy Wonka,pinina su nivel de chismo es muy alto,None,None
1847,011,Problems,por esquivar un ataque simple todos me atacan con criticos,None,None
1853,009,No me digas,OLVIDA A ESE IDIOTA,None,None
1859,012,Willy Wonka,!!EXTRA!!  ZURRIAGA SOLO GANO EN LA ENCUESTA DE ipsos napoleon franco,None,None
1886,003,Ay Si,Ay si Ay si no me hablen,None,None
1890,009,No me digas,te gusto  ami shi!,None,None
1896,012,Willy Wonka,asI que crees que EL medio campo fue tuyo? HAHa no seas pendejo,None,None
1898,009,No me digas,la cara que pones Cuando tu abuelita  te dice : ¡CUANTO has crecido!,None,None
1902,003,Ay Si,aY SI aY SI EN PICO Y PLACA aY SI aY SI,None,None
1915,001,Ancient Aliens,. otakus,None,None
1917,009,No me digas,que  tienes,None,None
1924,003,Ay Si,maduro  prefiero uno biche,None,None
1931,006,Filosoraptor,si la nataly dice ser inocente como es capas de decifrar las palabras de doble sentido?,None,None
1934,006,Filosoraptor,¿LA BARBA TE DA PODER? ¿O EL PODER TE DA BARBA?,None,None
1941,007,Futurama Fry,NO SE SI SOY YO  O CREO SE ACABARON MIS VACACIONES,None,None
1951,003,Ay Si,AY SI SI  AHORA TODOS ESTABAN CON SANTOS,None,None
1952,003,Ay Si,Ay si  ya me creo por que en mi escuela hacen tardedas',None,None
1954,001,Ancient Aliens,Carlos me dijeron que te entraba asi tanto,None,None
1967,003,Ay Si,yo no no fui,None,None
1969,008,Matias Prats,jorch t informo ctm,None,None
1970,012,Willy Wonka,"ASI QUE  SE TE  APARECIO UN ""ANGEL"", Y TE DIO  ""UNA NUEVA REVELACION"" CUENTAME: QUE SE SIENTE DESPRECIAR EL MANDAMIENTO DE DIOS EN GALATAS1.8",None,None
1976,004,Bad Luck Brian,se compra un nuevo auto solo habia color rosa,None,None
1981,012,Willy Wonka,Miami gracias  Por participar,None,None
1985,011,Problems,PENSE que HABÍA salido a vacaciones  me toca MADRUGAR A CURSOS DEL SENA,None,None
1986,008,Matias Prats,ANDRES SOLO AGUITA Y SE DURMIO A LOS 3 MINUTOS,None,None
1988,012,Willy Wonka,"ASÍ QUE SE TE APRACIO UN ""ANGEL"", Y TE DIO UNA ""NUEVA REVELACION"" CUENTAME: QUE SE SIENTE DESPRECIAR EL MANDAMIENTO DE DIOS EN GALATAS 1.8",None,None
1992,011,Problems,soltera por siempre  mi destino!!!,None,None
1994,011,Problems,malo q me depile  se cancelo el casorio,None,None
1996,012,Willy Wonka,asi que sacas a montero para poner al muerto rojas,None,None
1997,012,Willy Wonka,ASI QUE NI LEYO TUS 300 MENSAJES DIME LUCIANA  QUE SE SIENTE QUE LA UNICA PERSONA QUE TE IGNORE ES EL QUE MAS AMAS?,None,None
2005,012,Willy Wonka,!! HijOle ya soy jefa !! Y yo haciendome wey en el hositaL,None,None
2006,012,Willy Wonka,asi que eres seguidor del centro demoniaco que se siente ver a tu idolo derrotado?,None,None
2007,001,Ancient Aliens,Sintaxis falta sintaxis,None,None
2018,012,Willy Wonka,no se si te lo dije pero si me sigues mandando invitaciones a juegos te eliminare,None,None
2019,003,Ay Si,Prrrrrrrr Uhhughj,None,None
2025,008,Matias Prats,ultimas noticia !! roney es un ganzo,None,None
2026,009,No me digas,te digo algo  quien te pregunthoo?,None,None
2029,012,Willy Wonka,y por eso los aliens no nos visitan,None,None
2032,003,Ay Si,NOCE TU PERO YO  KIERO CHETO,None,None
2039,006,Filosoraptor,"mmmm ""digamos q si""",None,None
2040,005,Disaster Girl,justin bieber jamas se salvara,None,None
2045,001,Ancient Aliens,a los cuatreros panistas les queda el consuelo de que ya no seran gobiernos compa es el momento de morena bien organizados seremos gobierno en n.l.,None,None
2046,012,Willy Wonka,Asique tienes jarabe  Que se siente ser un drogadicto,None,None
2052,001,Ancient Aliens,"ENTIENDELO LUCIANA A EL NUNCA LE IMPORTARA ESAS TONTERAS, MUCHO MENOS TE LAS DEMOSTRARA",None,None
2057,002,Annoying Gamer Kid,LES GANARE EN GTA V,None,None
2059,011,Problems,se perdio mi gata bale berga la bida,None,None
2061,001,Ancient Aliens,Eso es... River plate,None,None
2063,001,Ancient Aliens,", exacto",None,None
2065,004,Bad Luck Brian,hace su meme antimundialista mientras tanto aprueban una reforma,None,None
2066,005,Disaster Girl,me dijo que tenia 3 !  ahora ya no tiene ni 1,None,None
2074,011,Problems,viernes agarra una moto taxi que ya quieroo parrandiar,None,None
2077,005,Disaster Girl,ah pero hay andas  chingue y chingue con tu yaoi!,None,None
2079,001,Ancient Aliens,. rusos,None,None
2081,002,Annoying Gamer Kid,mi presioso mi tesoro mi regalo de cumpleanos es mio,None,None
2085,013,Yao Wonka,esas q se rapan un  lado d la cabeza sera q se depilan media panocha?,None,None
2090,008,Matias Prats,"el "" sv "" siempre sera campeon",None,None
2094,009,No me digas,Te digo algo... san antonio gano el campeonato,None,None
2105,002,Annoying Gamer Kid,y tu pensabas  que sabia ingles,None,None
2107,011,Problems,Tanto karaoke me mareo Esas cagas de leTras pasaban muy rapidas,None,None
2115,001,Ancient Aliens,"EL PERDERE EXISTÍA EN NUEVO LEON POR AMLO ESTIMADO. SIN AMLO NO SON NADA , SOLO UNOS CUANTOS LAMESUELAS,",None,None
2118,001,Ancient Aliens,._. :Sam:,None,None
2121,003,Ay Si,huy si huy si ahora resulta que yo robo imagenes,None,None
2150,011,Problems,Dios porque son tan  tarados,None,None
2151,008,Matias Prats,Y en otras noticias Los bulls fans haora son spurs fans!!!!,None,None
2152,005,Disaster Girl,SI ESTA NO ES VIOLENCIAS DELINCUENCIAL QUE ES...,None,None
2153,009,No me digas,no  me digas,None,None
2156,003,Ay Si,"ya pues alejandra  me calmo ""me calmo",None,None
2161,003,Ay Si,AY SI AY SI QUE NO SE HAGA PATITAS DE POLLO SI BIEN QUE ANDABA PRESTANDO DINERO A TODOS,None,None
2167,001,Ancient Aliens,La bombonera en nunez aliens,None,None
2175,012,Willy Wonka,esto fue publicado por un chupa pico se nota que le rinde culto,None,None
2185,007,Futurama Fry,no se si esto mejora todo ho solo lo empeora el doble,None,None
2187,003,Ay Si,Ay si ay Si  Borro comEntarios,None,None
2191,005,Disaster Girl,mi lindo papito no me dejo JUGAR kinect,None,None
2194,004,Bad Luck Brian,En la polla no puedo hacer trampa Como en preguntados,None,None
2202,012,Willy Wonka,y ahora quien se lo aguantara haciendo memes,None,None
2206,013,Yao Wonka,tedyy que se siente ser carronero,None,None
2213,012,Willy Wonka,Tu nivel de culisuelta es impresionante,None,None
2219,013,Yao Wonka,conque eres una dura ileynita vamos a ver cuando la gunya te agarre,None,None
2225,012,Willy Wonka,con que crees que eso es ser machista? no te hagas que muy bien sabes que es cierto.,None,None
2235,013,Yao Wonka,hay chichico  NO TE SALE EL PAPEL DE MALO,None,None
2239,005,Disaster Girl,MI VECINO ERA UN NIOO RATA ERA,None,None
2241,003,Ay Si,AY SI  YA PUEDO MANEJAR EL INTERNET,None,None
2247,012,Willy Wonka,y .. ¿que vas a hacer ahora  que no te va a dar clases alberto malacon ?,None,None
2260,005,Disaster Girl,misael YA VI XQ ES que TE dicen KEMA  CASA,None,None
2262,007,Futurama Fry,dE QUE  EQUIPO TU ERAS CUANDO EMPEZO LA TEMPORADA ???? SOLO PREGUNTO,None,None
2263,001,Ancient Aliens,ahhh quieres que te meta goles pero primero debes tener buen ......,None,None
2273,003,Ay Si,AY SI AY SI ME SIENTO UN DON JUAN Y MI VIEJA ME PEGA,None,None
2277,013,Yao Wonka,uSTEDES PENSARON QUE MIAMI VA GANAR EN ESTE AOO  Y YO NO CREO PORQUE SPURS LE DIO BUEN PALIZA JOJO,None,None
2282,004,Bad Luck Brian,es domingo tiene que estudiar 570 preguntas de patologia,None,None
2283,003,Ay Si,hay sI  me desquito despues,None,None
2289,013,Yao Wonka,"AHORA DIGO YO, MI EQUIPO OKC SE ELIMINO CON LOS SPURS PERO A LA VERDAD QUE NO DIERON TANTA VERGUENZA COMO LOS HEAT VERDAD.",None,None
2293,013,Yao Wonka,pobre chuchumeco lo tienen clavado jajajaja,None,None
2300,005,Disaster Girl,NO LE GUSTABA ASIAN KUNG FU GENERATION,None,None
2302,011,Problems,Vamos a huelga decIan no nos atrasaremos decIan,None,None
2304,011,Problems,dios mio perdonalas por que no saben lo que dicen,None,None
2308,007,Futurama Fry,donde estaba erika anoche ????,None,None
2309,003,Ay Si,Tengo tele nueva y ya no salgo a la calle,None,None
2312,005,Disaster Girl,Mi profe no va a huelga? pues le doy gasolina,None,None
2314,011,Problems,No me compra porque soy rica lo empieso a putear,None,None
2326,011,Problems,dios mio perdonalas porque  no saben lo que dicen,None,None
2328,011,Problems,dice que esta marcadito lo que no entiende que esta desnutrido,None,None
2331,011,Problems,Pero ya no entrara nadie en esa escuela,None,None
2336,004,Bad Luck Brian,quiero besarte y termino tocando tu trasero,None,None
2345,002,Annoying Gamer Kid,eres gay brayhan eres gayyyyyyyy.....!!!,None,None
2350,001,Ancient Aliens,Buena historia no la leI pero buena historia,None,None
2374,006,Filosoraptor,si san Antonio le gano 4 a 1 la serie  entonces miami es campeon de atras pa lante,None,None
2378,001,Ancient Aliens,Eee mm  ¡¡masturbacion!!,None,None
2386,007,Futurama Fry,Tantos Ninos RAperos Y Dayana Solo,None,None
2397,001,Ancient Aliens,pero que c........ alisson,None,None
2399,012,Willy Wonka,asi que esperas la actulizacion ¿que se siente fingir que tienes vida mas alla del juego?,None,None
2407,007,Futurama Fry,Hablando de basketball Y compra en payless,None,None
2409,013,Yao Wonka,Ya se Creian campeones  Mejor agarren a lebron que anda como loco de esa pijiada,None,None
2416,004,Bad Luck Brian,Te da su cuenta habbo cierra,None,None
2428,012,Willy Wonka,ah eres reina de  barrio lindo,None,None
2429,003,Ay Si,AY SI AY SI TU LO SHERASH AY SI TU MASH,None,None
2431,003,Ay Si,me haces el checado y te vas bueno si quieres firma,None,None
2435,009,No me digas,no sacastes las amigas luiiiiiiiii segunda llamada,None,None
2436,003,Ay Si,no me  digas,None,None
2444,006,Filosoraptor,"Publica pendejadas como: ""mientras ves el futbol, nos roban el petroleo"" Pero eso sI, se pone su pinche playerita de mexico de 1000 varos cada vez que juega la seleccion.",None,None
2445,006,Filosoraptor,Estoy seguro que si voy por otro raspe del rey arturo ahora si metere todos los goles en el gol del rey,None,None
2457,006,Filosoraptor,nos cambias y cuantas son?? pero por esa mae no mejor doOa nicotina,None,None
2458,004,Bad Luck Brian,PIDE PENAL! LO LLEVAN AL MILAGRO,None,None
2477,003,Ay Si,Jajajaja tremendo cabro,None,None
2481,006,Filosoraptor,lei un libro y decia q geremy es cabro geremy,None,None
2488,008,Matias Prats,informamos que hay epidemia de depresion en peru esto se debe a que se pusieron a ver futbol peruano despues de ver un partido del mundial,None,None
2494,008,Matias Prats,messi anoto un gol y no fue pase de xavi,None,None
2502,012,Willy Wonka,como la vio flaco luque ah?,None,None
2504,001,Ancient Aliens,todos los hombres quieren sexo pweo prince roice solo quiere darte un beso,None,None
2506,001,Ancient Aliens,asi de grande se la come nestor,None,None
2513,004,Bad Luck Brian,terminar el ejercicio olvidar oa. hacerlo denuevo,None,None
2517,008,Matias Prats,todos los hombres quieren sexo pero prince roice solo quiere darte un besp,None,None
2518,001,Ancient Aliens,que poser,None,None
2521,008,Matias Prats,todos los hombres quieren sexo pero prince roice solo quiere darte un beso,None,None
2530,001,Ancient Aliens,es anny con la capa de fuego solar,None,None
2533,012,Willy Wonka,'ASI CIRO.....?? ME VALE VERGA,None,None
2534,001,Ancient Aliens,Trigonometria y calculo,None,None
2535,012,Willy Wonka,yo ya pase eso,None,None
2537,004,Bad Luck Brian,Vee yaoi Su madre la pilla,None,None
2538,012,Willy Wonka,Asi que tienes potencial para ser actriz Dime .. Que se siente salir en un comerCial agarrando un bote,None,None
2545,006,Filosoraptor,si Ella dice follame tio? esta cogiendo con su sobrina?,None,None
2547,008,Matias Prats,manana en las mil y una noches va a arder troya!!!,None,None
2548,012,Willy Wonka,con que eres jc bliss que se siente ser el gemelo de bruce lee,None,None
2549,008,Matias Prats,noticia de ultimo segundi henry le da las buenas noches a fio,None,None
2551,013,Yao Wonka,q yo soy el pedero  y publico indirectas,None,None
2552,004,Bad Luck Brian,VA A UNA PLAYA NUDISTA SE QUEMA LA RAJA A LOS 5 MINUTOS,None,None
2563,008,Matias Prats,en otras noticias  italo es un pobre imbecil,None,None
2568,004,Bad Luck Brian,Su club es de Water cooler Solo ganan en eventos vocheros,None,None
2570,012,Willy Wonka,asi que haces dinero vendiendo perritos cuanto le vas a dar su mama?,None,None
2583,012,Willy Wonka,lo sabia! sabia que eras gay !,None,None
2586,003,Ay Si,es una puta zorra,None,None
2601,013,Yao Wonka,largate nadie te quiere!!,None,None
2602,004,Bad Luck Brian,MIRA A LOS LADOS ANTES DE CRUZAR LE CAE UN HELICOPTERO,None,None
2614,002,Annoying Gamer Kid,tu publicacion hizo que ovi se fuera a ver porno,None,None
2617,003,Ay Si,PINCHES MEXICANOS  AUN LES DUELE EL HAZTECASO QUE DOLOR LES A DADO ARRIBA LA H,None,None
2618,001,Ancient Aliens,solo ay una explicasion ¡alienigenas!,None,None
2619,013,Yao Wonka,Tu no y que eres cristiano? y votaste por santos? no te da pena?,None,None
2622,006,Filosoraptor,si no debes de hablar con extranos..... como hicistes amigos?,None,None
2626,005,Disaster Girl,a mis vecinos le gustaba c,None,None
2629,004,Bad Luck Brian,LiBERA A SU HERMANO MENOR VA Y MATA A SU PADRE,None,None
2631,001,Ancient Aliens,extraorinario manana? solo esto tiene una explicacion : gil,None,None
2638,013,Yao Wonka,kkm koko,None,None
2642,001,Ancient Aliens,. POTABLE,None,None
2648,011,Problems,Que escribe lindo  mi pololo,None,None
2649,001,Ancient Aliens,a saul le gusta ricky martin,None,None
2651,009,No me digas,que estudiaste en el san carlos  pues me vale vergaaaaaa¡¡¡¡!!!!,None,None
2652,009,No me digas,esta esta bien ?,None,None
2653,006,Filosoraptor,SI EL INTERNET ESTA LENTO POR QUE NO LO APROVECHAMOS?,None,None
2658,001,Ancient Aliens,no me digas se te quito el sueno,None,None
2664,002,Annoying Gamer Kid,ami no me enganas stas con un zamboo,None,None
2671,004,Bad Luck Brian,Critica a los chilenos y es chileno,None,None
2685,009,No me digas,¿en serio? no me digas...!!!,None,None
2698,001,Ancient Aliens,"si una mujer ronpe con un hombre no pasa nada, pero si un hombre ronpe con una mujer es el fin del mundo  mujeres",None,None
2709,001,Ancient Aliens,buena historia ahora  comete una asi,None,None
2718,004,Bad Luck Brian,descarga un antivirus el archivo tenia virus,None,None
2740,003,Ay Si,asi asi casado yo?? nooo la casada es mi mujer!!,None,None
2743,006,Filosoraptor,What iF I haVe the superpoweR of BEing inmortal But i haven't discovered it yet 'cause i've never been cloSe to dEath,None,None
2748,009,No me digas,no mames que estupida,None,None
2756,006,Filosoraptor,si lo intento   no se pierde nada,None,None
2759,007,Futurama Fry,... entiendo,None,None
2761,007,Futurama Fry,no te digo estas todo puto meco,None,None
2767,006,Filosoraptor,y si juliana gana y me restriega el accesorio,None,None
2772,003,Ay Si,hay si hay si  cuido un gato,None,None
2802,001,Ancient Aliens,Es Photoshop,None,None
2804,009,No me digas,laura q tu trabajo de auto uno se lo COMIO un perro  nomedigas reprobada  jajajjaja,None,None
2831,013,Yao Wonka,tan creida  y su cuarto da asco,None,None
2836,009,No me digas,"NO mE DIGAS  ENSERIOO , A DORMIR PAOLA YA ESTA TARDE EHH HAHAHA",None,None
2837,006,Filosoraptor,Si la iglesia es pobre teniendo un papa con copa de oro entonces... nosotros que somos?,None,None
2841,007,Futurama Fry,Jumm A DORMIR MAS BIEN OME,None,None
2850,007,Futurama Fry,Yo: Hasta manana! te quiero mucho! suenas con los angelitos! descasa y duerme muy bien! ella = bye,None,None
2851,012,Willy Wonka,dicen que eres un tortugon... que se siente estar todo baboso??,None,None
2852,004,Bad Luck Brian,que perdio miami? esta es mi cara de preocupacion.,None,None
2862,001,Ancient Aliens,juega 5 minutos y lo expulsan  pele,None,None
2872,012,Willy Wonka,Dime que se siente hacer uin libro que no te sirve,None,None
2890,004,Bad Luck Brian,entra al proyecto de  honduras no tiene vida,None,None
2892,004,Bad Luck Brian,Me llamo marc herrero i de grande voy pa' basurero,None,None
2899,005,Disaster Girl,Las deudas $$$ Tarde o temprano se cobran,None,None
2901,012,Willy Wonka,wow! q bonitos lentes Xd !,None,None
2903,003,Ay Si,AY SI AY SI SOY BERE Y SOY TODO UN AMOR,None,None
2905,004,Bad Luck Brian,CONSIGUE TRABAJO SE QUEDA DORMIDO,None,None
2913,012,Willy Wonka,CON QUE EN TUS RATOS LIBRES ERES COMEDIANTE  CUENTAME VIRI QUE SE SIENTE SER CHISTOCITA,None,None
2916,004,Bad Luck Brian,soy zacapuntas  de los llanos,None,None
2923,011,Problems,no se si usar: la table o la laptop,None,None
2924,009,No me digas,si nico  te doy cabida,None,None
