id ,plantilla,texto
 972508, Ay Si, Ay si ay si! todos son santos  cuando hablan de los pecados de los demas 
 972507, Jackie Chan,  
 972509, Bad Luck Brian, casa turno para area 1 y a la hora del almuerzo se mete por area 2 y todos los de la cola le hacen bullying por cachimbo 
 972510, Me Gusta, pAULINA mE PROVOCAS 
 972511, Bad Luck Brian, casa turno para area 1 y a la hora del almuerzo se mete por area 2 y todos los de la cola le hacen bullying por cachimbo 
 972512, Ay Si," ay si ay si, veo la foto de un niÃ±o pisoteado  y siento culero como si yo no lo hiciera  "
 972514, Personalizado, ay ay ay soy rebelde ay ay ay mira que rebelde soy. llego tarde a clase cuando tengo exposiciÃ³n 
 972513, Yao Wonka, deja de asertela  beto 
 972515, Yao Ming 2, jajajajaja one direction me la baja es mejor el rock XDD 
 972516, Personalizado, Estas personas si se aman r y f 
 972517, Troll, termina la frase peÃ±a nieto es tan pendejo que... 
 972518, Okay Guy, Â¡ATENCION! solo los guapos podemos dar like 
 972519, Personalizado, muere!!!!! fanatico de fanboy y chum chum!!!!! 
 972520, Personalizado, Si NO PRENDISTE UNA BENGALA EN MATUTE NO TUVISTE INFANCIA 
 972521, Fuck Yea, Mientras memes de magdalena le eche a mi barrio la industria Ami me vale madre yo mejor me fumo un jonh 
 972522, Willy Wonka,   
 972523, Futurama Fry, si  sera 
 972524, Pedobear, A LOS 10 PRIMEROS QUE LE DEN LIKE A LA FIRMA DEL ADMIN LOS PUBLICO 
 972525, Troll, si la pagina de suii â†‘â†‘â†‘ llega a 140 likes. admin para los primeros 5 comentarios 
 972526, Ancient Aliens, .                                                    .  PASIVAS 
 972527, Annoying Facebook Girl, estado:  viendo soltera otra vez  
 972528, Troll, Coto: Tu Numero De telefono no me lo se 
 972529, Ay Si, Ay SI AY SI ME ESCOGIERON PARA REPRE. DE TALLER Y YA ME CREO AY SI AY SI 
 972530, Futurama Fry, no se si nos mostrÃ³ otra forma de realizar el ejercicio o simplemente nos hizo anotar de mÃ¡s 
 972531, Retard Girl, Paula's Sister 
 972537, Y U No, por que  no te dejas tomar una foto naysha  
 972533, Yao Ming 2, yo querer a mi suegra ni por el putas 
 972536, Yo Dawg, jajaÂ¡Â¡ k pendejo0sz lo k no acaan la escuelaÂ¡Â¡ y yo no la acabe 
 972534, Challenge Accepted, dieta y ejercicio? challenge accepted 
 972535, Obama, yo robando petroleo a mexico puro pedo 
 972538, Filosoraptor, Si a un gato lo aTROPELLA UN 4X4 Â¿QUEDA DEBIENDO 7 VIDAS? 
 972532, Yao Ming 2, mama te abla juancho   el que te dejo el culo ancho jejeeje 
 972539, Bebe Exitoso, mire pantalla le heche la culpa al otro 
 972540, Yoda, si sacar 10 tu quieres aprendertelo tu debes 
 972541, Mr Bean, mmm seguro q solo noval es el trolazo? 
 972542, Stoner Stanley, QuÃ© te importa come caca con tu abuela 
 972543, Sheldon Cooper, si no me conoces  no tuviste infancia 
 972544, Joseph Ducreux, TIENES MUCHOS TRABAJOS Y SIGUES EN MEMES DE LA SALLE Y CHATEANDO EN FB 
 972545, Overly Attached Girlfriend, Â¡ TU ERES GABRIELA ? LA SOBRINA DE MIÃ‘ON ? MASSSS FINO 
 972546, Ay Si, HAY SI HAY SI  ESTUDIO DERECHO Y TODOS LOS DIAS VOY CON LA MISMA ROPA FORMAL 
 972547, Sheldon Cooper, Feliz dÃ¬a del guapo  al que puso esta imagen 
 972548, Problems, pepe me dijo que gankeara y resulta que me matan a mi primero 
 972549, Por favor, Juraito juraito 
 972550, Disaster Girl, Mi vecino insultaba a justin bieber insultaba... 
 972551, Jackie Chan, paolis  llevaba mejor corte que yo 
 972552, Willy Wonka, Â¿asi que estudiAS MECÃNICA? DIME QUE SE SIENTE ESTAR EN LA CARRERA MAS FACIL 
 972553, Ay Si," ay si, ay si celebro el 15 de septiembre, pero en julio vendi mi voto por una despensa "
 972554, Boromir, Uno simplemente le teme a las entrevistas con el obispo 
 972555, Disaster Girl, mis vecinos odiaban los corridos ya no 
 972556, Ay Si," ay si, ay si llega septiembre y te crees muy PATRIÃ“TICO pero en julio vendiste tu voto por una despensa  "
 972557, Bebe Exitoso, bien ctm ya somos 5800 
 972558, Perro Racista, lucas intelectual 
 972559, Personalizado," Asi que tu eres el marica que acaba  de ver esto, "
 972560, Problems, pepe me dijo que gankeara me matan y a la vez me kasea 
 972561, Willy Wonka, asi que tu eres monzee dime que se siente dejar abajo a lin 
 972562, Ay Si, aY SI ay si me compro un kilo de huevos y ya me creo millonario 
 972563, Mr Bean, a mi no me engaÃ±as  tienes tarea y estas en el facebook  
 972564, Futurama Fry, No estoy seguro si La Paula es mala onda  O el Rodrigo es muy weon !! 
 972565, Futurama Fry, es mi idea  o en verdad fueron a beber y no me invitaron 
 972566, Overly Attached Girlfriend, Â¡ TU ERES ? LA SOBRINA DE MIÃ‘ON? MASSSS FINO 
 972567, Yao Ming 2, mama te abla juancho   el que te dejo el culo ancho  
 972568, Desk Flip Rage Guy, la wea es diferente y punto!! 
 972569, Desk Flip Rage Guy, a la mierda BOTÃNICA  sere harry potter 
 972571, Y U No, one direction por que  no vienen a latinoamerica! 
 972570, Y U No, Â¿Por quÃ© no le  das like a mi firma? 
 972572, Personalizado, like si sabes besar   si no sabes no hagas nada 
 972573, Friki, eso es pura  mentira 
 972574, Fuck Yea, MENOS DE 10 MINUTOS DESDE MUSEO DEL ORO 
 972575, Bad Luck Brian, primera vez en segundo piso llega la policia 
 972576, Ay Si, hay si hay si me enamore de una vieja q no me ama y ya lloro 
 972577, Desk Flip Rage Guy, a la mierda los deberes  voy a  ver a mi alcalde 
 972578, Overly Attached Girlfriend, tu y yo. yo y tu por siempre.....  
 972579, Ay Si," Ay si , Ay si.... Hago memes de lso profesores y ya me creo un profecional "
 972580, Willy Wonka, ESTAS CON ARIET ? QUE SE SIENTE SER EL HOMBRE MAS AFORTUNADO DEL UNIVERSO ? 
 972581, Ay Si, AY SI AY SI LE HAGO UN TÃšNEL AMI COMPAÃ‘ERO  Y YA ME CREO CRISTIANO RONALDO 
 972582, Personalizado, like si sabes besar  . 
 972583, Willy Wonka,   
 972584, Personalizado, si te sientes solo algun dia solo kree en ti mismo  y ten confianza y esperanza en q todo pasara mmm 
 972585, Personalizado," entonces ......... .........  EstÃ¡s sentado en el baÃ±o cuando golpean la puerta y pregunta Â¿Hay alguien? ,tu dices NO!!, SOY UN MOJÃ“N QUE APRENDIÃ“ A HABLAR !    "
 972586, Bear Grylls, Hola soy Bear Grylls y les enseÃ±are a lvl en arena sin que los maten  
 972587, Anxiety Cat, no mames pero que culero(a) 
 972588, Desk Flip Rage Guy, tu haces esto cuando se te va el internet dale like si te pasa 
 972589, Cereal Guy,   
 972590, Willy Wonka, mati dime que se siente matar tanto en go 
 972591, Yao Ming 2, NO ES QUE NO TENGA DINERO Es que no me gusta la proteÃ­na  
 972592, Yao Wonka, con que cuarteriando fisica 2 con jhon de la hoz jajajajajajajajajajajajaj 
 972593, Willy Wonka, asi que eres feo dime que se siente que me burle de ti 
 972594, Prepare Yourself, Te amo respestada princesa 
 972595, Okay Guy, enamorate de ella dijieron  ni un perro te la quita dijieron  
 972596, Personalizado, Soy muy bella para ti you know!!! 
 972597, Bear Grylls, soy Bear Grylls y les enseÃ±are a lvl en arena sin que los maten  
 972598, Personalizado, si no comiste rata a la parrilla no tuviste infancia 
 972599, Ay Si," Ay si, Ay si... Hago memes de los profesores y ya me siento un profesional "
 972600, Bad Luck Brian, hace su primer spot dejan de pasar spots en Radio universidad 
 972602, Personalizado, RECORDAR A QUIEN AMAS Y NO PODER ESTAR A SU LADO 
 972601, Y U No, Por que los mas feos tienen novias guapas y yo no tengo ni el cariÃ±o de mi gato 
 972603, Problems, se encontro condones le dije aprovecha se tiro a mi hermana y a mi mama 
 972604, Whyyy, B73  POR QUE NO LLEGASâ€¼ 
 972605, Overly Attached Girlfriend," mi amor, nose que le movi a tu bb que borre washat y tu unico contacto ""deisy"" "
 972606, Stoner Stanley, mamud se fue ala guerra  no importa llevo torta 
 972607, Personalizado, Si no escuchaste a thermo en la secu no tuviste infancia 
 972608, Perro Racista, desde hoy pienso ser un perro intelectual 
 972609, Problems, ENAMORATE DIJERON ES LO MÃS BONITO DEL MUNDO DIJERON  
 972610, Yao Ming 2, A la mierda los estudios  en diciembre llega el apocalipsis maya 
 972612, Willy Wonka, asi que odias a los costeÃ±os Â¿a donde vas de vacaciones en diciembre?  
 972611, Bad Luck Brian, EL VAGO  JUAN MANTILLA TUMBO UN AVION 
 972613, Willy Wonka, asi que odias a los costeÃ±os Â¿a donde vas de vacaciones en diciembre?  
 972614, Anxiety Cat, peores cosas se veran dicen las sagradas escrituras 
 972615, Personalizado, pasate la espina en barspin decian lo vas a cojer decian 
 972616, Por favor, Disculpe srita nueva  me repite su nombre por favor 
 972617, Y U No," Â¿ por qur mierda me cambiaron la hora  trabaje cagao ,sueÃ±o todoe l dia  "
 972618, Bad Luck Brian, compro hace dos meses la voleta del concierto de calle 13!! no pudo ir 
 972619, Ay Si, ay si ay si tengo 12 aÃ±os i bibo con mama 
 972620, Challenge Accepted, comer frijoles con kumis challenge accepted 
 972621, Rage FU, pÃ³lit es apellido.... cabron que es nombre 
 972622, Bad Luck Brian, le toca simular juicio oral le ponen a lukas grande como juez 
 972623, Personalizado, le compran un ipad tiene teclas.... 
 972624, Whyyy, por que tengo fans  tan sensuales y ninguna me hace un zing? 
 972625, Chico Malo, tengo que estudiar  maÃ±ana tengo exmane de orina 
 972626, Y U No, PORQUE osmar tiene que ser  tan guapo 
 972627, Filosoraptor," sI dios es amor,el amor es un sentimiento, y los sentimientos son reacciones quimicas del cerebro ... Â¿dios es una reaccion quimica del cerebro? "
 972629, Me Gusta, me  encantas 
 972628, Bad Luck Brian, tipo sale con sus amigos  y lo roban en el baÃ±o  
 972630, Personalizado, quiere trollearme usa lentes de mujer 
 972635, Chico Malo, tengo que estudiar  maÃ±ana tengo examen de orina 
 972633, Matias Prats, omar sierra aprende a usar twitter  el mundo se va a la mierda  
 972636, Personalizado, vivo al limite quito el usb en modo no seguro 
 972638, Por favor, dale like a esta foto pliiiiis y subo mejores fotos 
 972639, Ay Si," Ay si, ay si llega septiembre y te sientes muy patriÃ³tico pero en julio votaste por el pri "
 972632, Bad Luck Brian, Conoces a marcelo? el que te la puso agachate y conocelo 
 972634, Personalizado, se roba un banco lo atracan a la salida 
 972637, Rage FU, jueputaaaaaaaa cierto que no hay puente 
 972641, Fuck Yea, mi novia sera travesti pero yo no le lloro como tu 
 972640, House, si no te alcanza lo que ganas..... deja el perico......!! 
 972642, Ay Si," ay si, ay si  ya se hacer memes "
 972643, Ancient Aliens, . SEKAI 
 972644, Forever Alone, TUVISTE QUE IR  AL SIGUIENTE SALÃ“N A TRAER EL PUESTO 
 972645, Por favor, SeÃ±orita  Me harÃ­a un quico? 
 972646, Ay Si," Ay si, ay si.. hago memes de los profesores Ya siento que rifo "
 972647, Bad Luck Brian, INTENTA BORRAR UNA LINEA SE LE ROMPE LA PLANCHA 
 972648, Ay Si, Ay si            ay si soy yahir y me cotizo para enviar el examen 
 972649, Bad Luck Brian, Dice que la tiene grandota le hacen estiramiento y la tiene de 1cm 
 972651, Ay Si, AY SI AY SI TE ELIMINE que pena me da tu vida 
 972650, Personalizado," Te quiero no solo por como eres,  SINO POR COMO SOY YO CUANDO ESTOY CONTIGO. "
 972652, Bebe furioso, si es ciertoooo!!! 
 972653, Willy Wonka, asi que envias los trabajos de intro faltando 10 minutos? que malote eres :P 
 972654, Challenge Accepted, Te reto a que preciones f13 
 972655, Mr Bean, dale like se cres que  en esta foto salgo sexy 
 972656, Futurama Fry, no se si barner's se aprovecha de mi  o yo de ella.. 
 972657, Personalizado, Quiere hacer una fiesta conoce a nicolas 
 972658, Personalizado, Â¿quien es mejor amigo? william corvera (like) Astrid linares (compartir) 
 972659, Bebe furioso, QUIEN DIABLOS!!! ORINO Y NO LEVANTO LA TAPADERA 
 972661, Jealous Girl, TE AMO ENCANTADOR CABALLERO 
 972660, Bad Luck Brian, le regalan un lcd 50 pulgadas empieza a hablar cristina 
 972662, Por favor, louis  me gusta tu trasero :3 
 972663, Willy Wonka, asi que te gusta justin beiber  que se siente ser unos de los tantos cabros que existe en el mundo 
 972664, Filosoraptor, SI LAS belibers LES GUSTA JUSTIN BIEBER ENTONCES SON LESBIANAS? 
 972665, Personalizado, . pizza de niÃ±o... 
 972666, Greg, no me gusto la comida ke izo la grima para eso mejor un cigarrillo 
 972667, Personalizado, le gusta los beatles  todos quieren con ella 
 972669, House, es mejor vender  pescado... que vender perico...!! 
 972668, Y U No, por que mierda  soy tan guapo 
 972670, Personalizado, y asi trabajan  los de vialidad publica  
 972671, Overly Attached Girlfriend, oye quien es ese tal movistar y como save tu numero? 
 972672, Disaster Girl, solÃ­an pasar reggeaton adiÃ³s Radio uad 
 972673, Bad Luck Brian, Pasa con rodolfo y maria nelly pierde catedra bartolomÃ© de las casas 
 972674, Personalizado," soy cancha, UNA ROTA PUTA conocÃ©me, cobro $1 por chupar pijas "
 972675, Homer,   
 972676, Problems, Me saco... Â¡y solo tenia un peso! 
 972677, Filosoraptor, si airon maiden  mujer ladrillo 
 972678, Bad Luck Brian, se comra un televizor se electrocuta 
 972679, Chuck Norris, aqui te espero manuela 
 972680, Yao Ming 2, Â¿TU Y YO A 3MSC? TU Y YO A 3 COMBIS SOBRE EL CIELO 
 972681, Personalizado, Hablame parcero Bryan quien es la victima de hoy..... son los Darks brother los Darks vamos pss gonorrea..... 
 972682, Koala, QUEEEEâ€¼ HOY ES EL PARCIALâ€¼ 
 972683, Koala, MIERDA ESE ES IOSLUIS 
 972684, Personalizado, Has algo chistoso decian no te harÃ¡ repetirlo frente a otros decian 
 972685, Personalizado, Hola soy creador  y estas leyendo esto con mi voz 
 972686, Ay Si, AY SI AY SI EN RESUMEN TE DIRE QUE ERES MI TODO 
 972687, Willy Wonka, ORGULLO? ORGULLO ES HABERESTUDIADO EN EL CELAP 
 972688, Chico Malo, coÃ±o y tu  hermana 
 972689, Fuck Yea, mi novia sera  travesti pero yo no le lloro como tu 
 972690, Joseph Ducreux, seguro  que si 
 972691, Overly Attached Girlfriend, Â¡ TU ERES ANGEL LEONARDO? EL HIJO DE JANETH? MASSSS FINO 
 972692, Personalizado, Ve al rancho carne dijeron serÃ¡ divertido dijeron 
 972693, Ancient Aliens, Â¿y la causa por la que no estoy estudiando? uis memes. 
 972696, Personalizado, la cancion de andrÃ©s calamaro  ... Paloma 
 972694, Willy Wonka, ASI QUE VES A CAPUSOTTO DECIME QUE SE SIENTE  VERLO Y NO ENTENDERLO 
 972695, Bebe Exitoso, bien !! corrienron la prueba 
 972697, First World Problems, desmotiva pelearte con una amiga y que nadien te hable 
 972698, Personalizado, no conforme con ser obeso tambien quiero ser negro 
 972699, Ay Si," ay si, ay si ya joden el primer dia de clases "
 972700, Personalizado, â™¥ manuel eres mi maximo 
 972701, Willy Wonka, a con que vas hacer el evento de 13 bloques? dime que se siente saver que no hay para los micros jeje 
 972702, Ay Si, ay si ay si soy justin bibier. Â¡MAricon! 
 972705, Personalizado, Lo atraere con mi hermoso canto tukituki kaka tuki aaaaaa kikikiki kaka kakatukituki 
 972703, Ay Si, ay si  me la hago.. ay sii 
 972704, Personalizado, ye              go SU ADMIN.FAFORITO :B (SOME KIND OF MONSTER)   quieren un tema? 
 972706, Matias Prats, a german zambrano le dieron un puntazo  le detectaron sida  
 972707, Ay Si, ay si ay si solo puedo hablar con anabell no puedo hablar con los demas porque no me dejan  
 972708, Yoda, ESTO ES JUERGA II || LA JUERGA CONTINUA  PULSERAS A MI INBOX â™¥ 
 972709, Bebe Exitoso, bien ctm!!! gol de omar gonzales 
 972710, Personalizado, HOLI . . . 
 972711, Personalizado, admitelo... ya quieres que esto pase... 
 972714, Bebe Exitoso, eres el  mejor 
 972715, Troll, te reto a  escribir todo tu nombre letra porletra pd:no abra premio porque el admi es chiro XD 
 972717, Bad Luck Brian,   
 972716, Stoner Stanley, los planetas carecen de luz propia... ... hAy escases de huevo en mÃ©xico 
 972712, Fuck Yea, mi novia sera  travesti pero yo no le lloro como tu: a tu novia diego 
 972713, Ancient Aliens, genial el recorrido  pero le faltan aliens 
 972718, Challenge Accepted, agreguen todos
 972719, Willy Wonka, asi que eres de conejillo   dime que se siente que te tomen en cuenta solo cuando viene el presidente 
 972720, Por favor, esos pequeÃ±od detalles  me hacen  amarte mas 
 972721, Bad Luck Brian, le participa a laura jacome en todas las clases laura jacome dice que jamas lo ha visto y le pone cero 
 972723, Yao Wonka, ASI QUE ME ELIMINASTES DIME QUE SE SIENTE QUE NO ME IMPORTE  
 972722, Personalizado, ESTO ES JUERGA II || LA JUERGA CONTINUA  PULSERAS A MI INBOX â™¥ 
 972724, Yao Wonka, asi que compreste la boleta para ir al concierto de calle 13 hace mas de dos meses!! dime que se siente no poder ir ! 
 972725, Y U No, manuela se fue ahora quien exitara a edwin 
 972726, Ay Si, ay si ay si ya voy en la version 13 de mi programa 
 972727, Willy Wonka, asi que eres del grupo scout jesus obrero dime que se siente estar en el mejor grupo 
